ArosMaizels Investment Bank A/S,2011,-1,0
ArosMaizels Investment Bank A/S,2012,-1,0
ArosMaizels Investment Bank A/S,2013,-1,0
ArosMaizels Investment Bank A/S,2014,-1,0
ArosMaizels Investment Bank A/S,2015,-1,0
ArosMaizels Investment Bank A/S,2016,-1,0
ArosMaizels Investment Bank A/S,2017,-1,0
ArosMaizels Investment Bank A/S,2018,-1,0
ArosMaizels Investment Bank A/S,2019,-1,0
"Arts Herred, Sparekassen for",2000,547,3.20
"Arts Herred, Sparekassen for",2001,547,3.30
"Arts Herred, Sparekassen for",2002,547,3.30
"Arts Herred, Sparekassen for",2003,547,2.80
"Arts Herred, Sparekassen for",2004,547,2.70
"Arts Herred, Sparekassen for",2005,547,2.00
"Arts Herred, Sparekassen for",2006,547,2.30
"Arts Herred, Sparekassen for",2007,547,3.30
"Arts Herred, Sparekassen for",2008,547,4.20
"Arts Herred, Sparekassen for",2009,547,4.10
"Arts Herred, Sparekassen for",2010,547,3.70
"Arts Herred, Sparekassen for",2011,547,6.80
"Arts Herred, Sparekassen for",2012,547,0
"Arts Herred, Sparekassen for",2013,547,0
"Arts Herred, Sparekassen for",2014,547,0
"Arts Herred, Sparekassen for",2015,547,0
"Arts Herred, Sparekassen for",2016,547,0
"Arts Herred, Sparekassen for",2017,547,0
"Arts Herred, Sparekassen for",2018,547,0
"Arts Herred, Sparekassen for",2019,547,0
Astrup-Tulstrup-Hvilsted Sparekasse,2000,-1,1.30
Astrup-Tulstrup-Hvilsted Sparekasse,2001,-1,1.50
Astrup-Tulstrup-Hvilsted Sparekasse,2002,-1,1.50
Astrup-Tulstrup-Hvilsted Sparekasse,2003,-1,1.10
Astrup-Tulstrup-Hvilsted Sparekasse,2004,-1,0.70
Astrup-Tulstrup-Hvilsted Sparekasse,2005,-1,0.70
Astrup-Tulstrup-Hvilsted Sparekasse,2006,-1,0.10
Astrup-Tulstrup-Hvilsted Sparekasse,2007,-1,0
Astrup-Tulstrup-Hvilsted Sparekasse,2008,-1,0
Astrup-Tulstrup-Hvilsted Sparekasse,2009,-1,0
Astrup-Tulstrup-Hvilsted Sparekasse,2010,-1,0
Astrup-Tulstrup-Hvilsted Sparekasse,2011,-1,0
